walker	cdf_0	cdf_1	model1_0	model2_0	log_l	log_p
33	1.062756653e+00	-3.871491000e-01	4.893920481e+00	1.066895003e+00	-2.877851813e+00	-5.696420955e+00
34	1.509539844e+00	-9.300390137e-01	4.936355333e+00	1.266670618e+00	-3.907740048e+00	-6.628594444e+00
35	2.281890471e+00	-6.352780314e-01	4.643123317e+00	1.115081816e+00	-1.566081804e+00	-7.862054042e+00
36	1.376934773e+00	-5.496908624e-01	4.527738380e+00	1.747056229e+00	-3.741463475e+00	-6.155807597e+00
37	1.008299763e+00	-6.003901984e-01	4.627383093e+00	1.566469528e+00	-3.995981169e+00	-5.745321293e+00
38	5.693261164e-01	-7.529808342e-02	4.413771455e+00	1.438614548e+00	-6.044546253e+00	-5.221653905e+00
39	9.968944740e-01	-5.816155173e-01	4.765648784e+00	1.209406490e+00	-3.192594890e+00	-5.722790492e+00
40	6.075448788e-01	-4.092609050e-01	4.597545864e+00	1.143641336e+00	-3.739553300e+00	-5.325055525e+00
41	1.000493141e+00	-7.653956799e-01	4.310507825e+00	7.175399490e-01	-6.991706579e+00	-5.850161427e+00
42	8.817703322e-01	-3.981294017e-01	4.742979531e+00	1.573290092e+00	-3.211672610e+00	-5.524765861e+00
43	-1.051724484e-01	-8.733298619e-02	4.844195318e+00	1.046107952e+00	-6.039636527e+00	-5.066097038e+00
44	6.309721407e-01	-4.315602848e-01	4.677106429e+00	1.055965321e+00	-3.812806901e+00	-5.348937952e+00
45	9.258774493e-01	-5.443831522e-01	4.424890080e+00	1.040481090e+00	-4.187579671e+00	-5.633553925e+00
46	8.052042539e-01	-3.726063080e-01	4.642967549e+00	1.099536915e+00	-3.156316916e+00	-5.450347567e+00
47	2.251049774e+00	-7.385229802e-01	4.116280111e+00	8.246847276e-01	-5.468741771e+00	-7.863073529e+00
48	1.873385542e+00	-5.839618266e-01	4.712395589e+00	1.246644127e+00	-1.542539805e+00	-6.982045292e+00
49	7.282852392e-01	-2.985692006e-01	5.155575102e+00	1.054228624e+00	-4.421533724e+00	-5.366524370e+00
0	1.772328946e-01	-4.537585611e-01	4.568599393e+00	1.374277938e+00	-5.730411970e+00	-5.175407057e+00
1	5.451158768e-01	-2.257569438e-01	4.847559850e+00	8.155947541e-01	-5.093326870e+00	-5.230811650e+00
2	4.610832579e-01	-2.224804523e-01	4.965639157e+00	1.070774165e+00	-4.286531551e+00	-5.187800552e+00
3	1.874251806e+00	-7.822703247e-01	4.269983010e+00	1.504393899e+00	-4.021456822e+00	-7.119136238e+00
4	1.374323988e-01	-9.982858567e-02	4.548665436e+00	1.610582891e+00	-5.768713435e+00	-5.071179597e+00
5	9.596162733e-01	-2.859360643e-01	4.556842397e+00	1.516769748e+00	-3.159380012e+00	-5.558064304e+00
6	8.291356644e-01	-5.490869960e-01	4.527200588e+00	1.467997528e+00	-4.152124142e+00	-5.551234131e+00
7	1.009053774e+00	-2.729762757e-01	4.707656724e+00	1.491708407e+00	-2.955813396e+00	-5.603105674e+00
8	3.840998439e-01	-5.228290651e-01	4.795639097e+00	1.085606345e+00	-4.934290579e+00	-5.267194352e+00
9	2.463297537e+00	-9.718729394e-01	5.408815205e+00	1.092529919e+00	-4.581704512e+00	-8.562938776e+00
10	1.427398323e+00	-1.592265543e+00	5.485087594e+00	8.489456394e-01	-1.093988754e+01	-7.343140656e+00
11	2.656767518e+00	-1.403775938e+00	3.768411495e+00	7.549002970e-01	-1.048878749e+01	-9.571253155e+00
12	1.899509826e+00	-5.817636598e-01	4.621767459e+00	1.108371936e+00	-1.853329028e+00	-7.030046159e+00
13	8.266365506e-01	-4.120188682e-01	4.938515492e+00	7.782974971e-01	-4.697212909e+00	-5.483296659e+00
14	1.768304406e+00	-1.044698328e+00	4.809889203e+00	9.536556704e-01	-3.923168344e+00	-7.165900427e+00
15	3.068309845e-01	-2.922874264e-01	4.580919474e+00	1.096644852e+00	-4.413370289e+00	-5.146541488e+00
16	1.242458858e+00	-9.415065884e-01	5.072405898e+00	8.985723272e-01	-5.289278089e+00	-6.271822227e+00
17	1.261073188e+00	-6.857810462e-01	5.007806399e+00	9.152312746e-01	-3.971631693e+00	-6.087053505e+00
18	1.012160040e+00	-4.412395811e-01	5.026495892e+00	1.197279484e+00	-3.100031213e+00	-5.666333048e+00
19	3.351964221e-02	-1.110913927e-01	4.906210958e+00	1.968542794e+00	-8.130132832e+00	-5.063485323e+00
20	6.837731098e-01	-3.025191044e-01	4.735222128e+00	1.128175536e+00	-3.241193604e+00	-5.336284628e+00
21	1.060899958e+00	-3.322837867e-01	4.390570703e+00	1.295454697e+00	-3.227743858e+00	-5.674713509e+00
22	2.300972362e+00	-6.949626703e-01	4.596120207e+00	1.843747700e+00	-3.193350584e+00	-7.945476352e+00
23	1.197072366e+00	-4.307573492e-01	4.065984749e+00	1.229661752e+00	-5.238993727e+00	-5.866019962e+00
24	5.168872036e-01	-3.706980694e-01	5.147732121e+00	1.933242383e+00	-7.457622507e+00	-5.259047611e+00
25	6.228845968e-01	-1.172983127e-01	4.805536855e+00	9.680699736e-01	-5.496416443e+00	-5.257624949e+00
26	5.508982352e-01	-4.925899889e-01	4.771809484e+00	2.047408445e+00	-8.078753401e+00	-5.329819773e+00
27	1.103235847e+00	-4.481871430e-01	4.760906237e+00	1.212339294e+00	-2.428273907e+00	-5.765753416e+00
28	1.087257625e+00	-2.810353398e-01	4.620693045e+00	1.555890176e+00	-3.105837825e+00	-5.687307894e+00
29	-1.106592870e-01	-4.915865299e-01	5.415794477e+00	1.472045680e+00	-9.917438108e+00	-5.183704288e+00
30	-8.281010560e-02	-2.032750785e-02	4.414168397e+00	1.774833319e+00	-8.272657702e+00	-5.060388252e+00
31	5.272908583e-01	-5.706876567e-01	4.281561765e+00	8.082455036e-01	-7.103274991e+00	-5.358612917e+00
32	8.147671907e-01	-5.977480994e-01	4.887033450e+00	1.332444915e+00	-3.998777130e+00	-5.567327074e+00
33	1.028955257e+00	-3.891998048e-01	4.865730424e+00	1.161470442e+00	-2.652544060e+00	-5.661865596e+00
34	1.509539844e+00	-9.300390137e-01	4.936355333e+00	1.266670618e+00	-3.907740048e+00	-6.628594444e+00
35	2.048591555e+00	-5.937790131e-01	4.643098708e+00	1.112625906e+00	-1.705715764e+00	-7.331403330e+00
36	1.376934773e+00	-5.496908624e-01	4.527738380e+00	1.747056229e+00	-3.741463475e+00	-6.155807597e+00
37	9.540796558e-01	-6.491129006e-01	4.788630425e+00	1.663208957e+00	-4.910392821e+00	-5.722560665e+00
38	5.693261164e-01	-7.529808342e-02	4.413771455e+00	1.438614548e+00	-6.044546253e+00	-5.221653905e+00
39	9.968944740e-01	-5.816155173e-01	4.765648784e+00	1.209406490e+00	-3.192594890e+00	-5.722790492e+00
40	6.885587354e-01	-4.059723481e-01	4.640511030e+00	1.270571576e+00	-3.313989903e+00	-5.376216231e+00
41	1.000493141e+00	-7.653956799e-01	4.310507825e+00	7.175399490e-01	-6.991706579e+00	-5.850161427e+00
42	8.817703322e-01	-3.981294017e-01	4.742979531e+00	1.573290092e+00	-3.211672610e+00	-5.524765861e+00
43	-1.051724484e-01	-8.733298619e-02	4.844195318e+00	1.046107952e+00	-6.039636527e+00	-5.066097038e+00
44	6.061886352e-01	-4.305443942e-01	4.672768063e+00	1.047720205e+00	-3.906157937e+00	-5.333169460e+00
45	8.208861156e-01	-5.000939450e-01	4.242306727e+00	1.079712331e+00	-5.161926117e+00	-5.518726876e+00
46	8.052042539e-01	-3.726063080e-01	4.642967549e+00	1.099536915e+00	-3.156316916e+00	-5.450347567e+00
47	2.251049774e+00	-7.385229802e-01	4.116280111e+00	8.246847276e-01	-5.468741771e+00	-7.863073529e+00
48	1.705743839e+00	-5.356595943e-01	4.686838168e+00	1.291908790e+00	-1.654802143e+00	-6.654999514e+00
49	6.508241923e-01	-3.987712193e-01	4.840073100e+00	9.610292627e-01	-3.955527839e+00	-5.348048199e+00
0	1.772328946e-01	-4.537585611e-01	4.568599393e+00	1.374277938e+00	-5.730411970e+00	-5.175407057e+00
1	5.451158768e-01	-2.257569438e-01	4.847559850e+00	8.155947541e-01	-5.093326870e+00	-5.230811650e+00
2	3.374872448e-01	-1.227823793e-01	5.142293540e+00	9.622166905e-01	-6.349782747e+00	-5.121239468e+00
3	1.585631969e+00	-5.984489405e-01	4.398601335e+00	1.523279486e+00	-3.048008453e+00	-6.492937829e+00
4	1.374323988e-01	-9.982858567e-02	4.548665436e+00	1.610582891e+00	-5.768713435e+00	-5.071179597e+00
5	9.834011401e-01	-3.137943045e-01	4.573256795e+00	1.505952655e+00	-2.972798222e+00	-5.589525225e+00
6	9.012940728e-01	-7.001513494e-01	4.429822658e+00	1.642900752e+00	-6.116554213e+00	-5.708024350e+00
7	1.009053774e+00	-2.729762757e-01	4.707656724e+00	1.491708407e+00	-2.955813396e+00	-5.603105674e+00
8	3.840998439e-01	-5.228290651e-01	4.795639097e+00	1.085606345e+00	-4.934290579e+00	-5.267194352e+00
9	2.526946342e+00	-1.015914320e+00	5.497668947e+00	1.090741435e+00	-5.312089947e+00	-8.765522751e+00
10	1.392123540e+00	-1.522965286e+00	5.452994653e+00	8.447974097e-01	-1.035164119e+01	-7.185468498e+00
11	2.656767518e+00	-1.403775938e+00	3.768411495e+00	7.549002970e-01	-1.048878749e+01	-9.571253155e+00
12	1.899509826e+00	-5.817636598e-01	4.621767459e+00	1.108371936e+00	-1.853329028e+00	-7.030046159e+00
13	8.266365506e-01	-4.120188682e-01	4.938515492e+00	7.782974971e-01	-4.697212909e+00	-5.483296659e+00
14	1.768304406e+00	-1.044698328e+00	4.809889203e+00	9.536556704e-01	-3.923168344e+00	-7.165900427e+00
15	5.945512132e-02	-4.292517938e-01	4.405110951e+00	1.197280695e+00	-6.471225378e+00	-5.150648898e+00
16	1.242458858e+00	-9.415065884e-01	5.072405898e+00	8.985723272e-01	-5.289278089e+00	-6.271822227e+00
17	1.385322505e+00	-6.523481054e-01	4.774587279e+00	1.148007522e+00	-2.636703976e+00	-6.229091138e+00
18	1.108180976e+00	-4.156043665e-01	5.174018720e+00	1.274321723e+00	-3.537502095e+00	-5.757148924e+00
19	8.142015902e-02	-1.273243192e-01	4.889870740e+00	1.914601287e+00	-7.429443074e+00	-5.068173254e+00
20	6.304386273e-01	-2.415186818e-01	4.703033152e+00	1.150094421e+00	-3.452589999e+00	-5.284644959e+00
21	1.060899958e+00	-3.322837867e-01	4.390570703e+00	1.295454697e+00	-3.227743858e+00	-5.674713509e+00
22	2.312353506e+00	-7.176361278e-01	4.569643533e+00	1.808917743e+00	-3.056542640e+00	-7.987743066e+00
23	1.197072366e+00	-4.307573492e-01	4.065984749e+00	1.229661752e+00	-5.238993727e+00	-5.866019962e+00
24	5.319668868e-01	-2.857508811e-01	4.936669501e+00	1.791003907e+00	-5.203842661e+00	-5.239074059e+00
25	7.725493712e-01	-1.990029023e-01	4.612769079e+00	1.036255115e+00	-4.105742887e+00	-5.374970234e+00
26	6.544768377e-01	-5.328012279e-01	4.776130838e+00	1.948706362e+00	-7.072171325e+00	-5.412861431e+00
27	1.242802879e+00	-4.649395126e-01	4.733762115e+00	1.290152068e+00	-2.166092935e+00	-5.937116765e+00
28	1.091573360e+00	-2.569428666e-01	4.636121908e+00	1.597590391e+00	-3.418515334e+00	-5.685528910e+00
29	-1.106592870e-01	-4.915865299e-01	5.415794477e+00	1.472045680e+00	-9.917438108e+00	-5.183704288e+00
30	-8.281010560e-02	-2.032750785e-02	4.414168397e+00	1.774833319e+00	-8.272657702e+00	-5.060388252e+00
31	5.272908583e-01	-5.706876567e-01	4.281561765e+00	8.082455036e-01	-7.103274991e+00	-5.358612917e+00
32	1.677866461e-01	-5.998293693e-01	5.014945523e+00	1.447711420e+00	-7.181101372e+00	-5.250726707e+00
33	1.028955257e+00	-3.891998048e-01	4.865730424e+00	1.161470442e+00	-2.652544060e+00	-5.661865596e+00
34	1.008720626e+00	-1.062542298e+00	5.165121141e+00	9.284006137e-01	-6.813804597e+00	-6.130009610e+00
35	2.283516466e+00	-5.553121768e-01	4.717646939e+00	1.201182030e+00	-1.465553365e+00	-7.818162423e+00
36	1.481560894e+00	-6.820228240e-01	4.603166680e+00	1.534953868e+00	-3.080041909e+00	-6.386841799e+00
37	9.540796558e-01	-6.491129006e-01	4.788630425e+00	1.663208957e+00	-4.910392821e+00	-5.722560665e+00
38	5.693261164e-01	-7.529808342e-02	4.413771455e+00	1.438614548e+00	-6.044546253e+00	-5.221653905e+00
39	9.968944740e-01	-5.816155173e-01	4.765648784e+00	1.209406490e+00	-3.192594890e+00	-5.722790492e+00
40	6.885587354e-01	-4.059723481e-01	4.640511030e+00	1.270571576e+00	-3.313989903e+00	-5.376216231e+00
41	1.000493141e+00	-7.653956799e-01	4.310507825e+00	7.175399490e-01	-6.991706579e+00	-5.850161427e+00
42	8.743130742e-01	-3.984321106e-01	4.739024623e+00	1.561606269e+00	-3.190383252e+00	-5.518338641e+00
43	-1.051724484e-01	-8.733298619e-02	4.844195318e+00	1.046107952e+00	-6.039636527e+00	-5.066097038e+00
44	2.659864853e-01	-4.638145661e-01	4.517490408e+00	9.561848916e-01	-5.786252326e+00	-5.199689272e+00
45	8.525868507e-01	-5.457735481e-01	4.128343938e+00	1.068507565e+00	-6.122912389e+00	-5.569139443e+00
46	6.124532896e-01	-3.072852541e-01	4.708720345e+00	1.316596733e+00	-3.211121481e+00	-5.291514521e+00
47	2.251049774e+00	-7.385229802e-01	4.116280111e+00	8.246847276e-01	-5.468741771e+00	-7.863073529e+00
48	1.324690572e+00	-4.213476133e-01	4.760456182e+00	9.671398947e-01	-2.797574642e+00	-6.022922352e+00
49	6.844514236e-01	-3.979200325e-01	4.842354809e+00	9.788545157e-01	-3.807038364e+00	-5.370159943e+00
0	5.525269685e-01	-5.052917509e-01	4.486744168e+00	1.274819265e+00	-4.656238643e+00	-5.337055794e+00
1	5.451158768e-01	-2.257569438e-01	4.847559850e+00	8.155947541e-01	-5.093326870e+00	-5.230811650e+00
2	3.374872448e-01	-1.227823793e-01	5.142293540e+00	9.622166905e-01	-6.349782747e+00	-5.121239468e+00
3	2.138354997e+00	-6.548394787e-01	4.348805591e+00	1.760802552e+00	-3.619742618e+00	-7.557441309e+00
4	2.826569940e-01	-1.446866577e-01	4.655137301e+00	1.327393023e+00	-4.412199213e+00	-5.107167494e+00
5	1.060850866e+00	-3.561900726e-01	4.389385145e+00	1.405805082e+00	-3.238060247e+00	-5.682890855e+00
6	1.670715765e+00	-8.496020554e-01	4.935234618e+00	1.381563586e+00	-3.280568978e+00	-6.813310302e+00
7	1.009053774e+00	-2.729762757e-01	4.707656724e+00	1.491708407e+00	-2.955813396e+00	-5.603105674e+00
8	4.231248874e-01	-5.065994836e-01	4.801708926e+00	1.071735951e+00	-4.732692228e+00	-5.274591745e+00
9	2.526946342e+00	-1.015914320e+00	5.497668947e+00	1.090741435e+00	-5.312089947e+00	-8.765522751e+00
10	1.392123540e+00	-1.522965286e+00	5.452994653e+00	8.447974097e-01	-1.035164119e+01	-7.185468498e+00
11	2.681135021e+00	-1.416191085e+00	3.750278537e+00	7.521025824e-01	-1.071765838e+01	-9.653793987e+00
12	1.964432115e+00	-5.871447061e-01	4.629411709e+00	1.105234986e+00	-1.801163892e+00	-7.158619112e+00
13	9.145815939e-01	-4.702057600e-01	4.966929384e+00	7.666461010e-01	-4.747502792e+00	-5.585529366e+00
14	1.768304406e+00	-1.044698328e+00	4.809889203e+00	9.536556704e-01	-3.923168344e+00	-7.165900427e+00
15	5.945512132e-02	-4.292517938e-01	4.405110951e+00	1.197280695e+00	-6.471225378e+00	-5.150648898e+00
16	1.165934120e+00	-6.442021473e-01	4.877807852e+00	9.260678688e-01	-3.727385156e+00	-5.943952281e+00
17	1.486140532e+00	-6.649770628e-01	4.733705914e+00	1.129386080e+00	-2.513009754e+00	-6.382156979e+00
18	1.110516693e+00	-4.248495723e-01	5.162039031e+00	1.260237253e+00	-3.475104388e+00	-5.763625134e+00
19	8.142015902e-02	-1.273243192e-01	4.889870740e+00	1.914601287e+00	-7.429443074e+00	-5.068173254e+00
20	5.395272457e-01	-1.731548755e-01	4.673361550e+00	1.188127539e+00	-3.969853663e+00	-5.217289021e+00
21	1.347051739e+00	-2.756526327e-01	4.198486492e+00	1.314577880e+00	-4.591363690e+00	-6.002019272e+00
22	2.302591369e+00	-7.172176576e-01	4.570037443e+00	1.805698561e+00	-3.045646039e+00	-7.964916981e+00
23	1.197072366e+00	-4.307573492e-01	4.065984749e+00	1.229661752e+00	-5.238993727e+00	-5.866019962e+00
24	5.997339133e-01	-3.005254657e-01	4.847956179e+00	1.733809236e+00	-4.513183859e+00	-5.281751052e+00
25	7.725493712e-01	-1.990029023e-01	4.612769079e+00	1.036255115e+00	-4.105742887e+00	-5.374970234e+00
26	6.544768377e-01	-5.328012279e-01	4.776130838e+00	1.948706362e+00	-7.072171325e+00	-5.412861431e+00
27	1.242802879e+00	-4.649395126e-01	4.733762115e+00	1.290152068e+00	-2.166092935e+00	-5.937116765e+00
28	1.091573360e+00	-2.569428666e-01	4.636121908e+00	1.597590391e+00	-3.418515334e+00	-5.685528910e+00
29	-1.091599632e-03	-4.786791179e-01	5.336773458e+00	1.404083050e+00	-8.470286311e+00	-5.171320336e+00
30	-8.281010560e-02	-2.032750785e-02	4.414168397e+00	1.774833319e+00	-8.272657702e+00	-5.060388252e+00
31	9.225457387e-01	-5.752138152e-01	4.377230432e+00	8.899260911e-01	-5.084263728e+00	-5.647733678e+00
32	1.303079920e-01	-6.369845376e-01	5.031571295e+00	1.510497126e+00	-7.986835664e+00	-5.268117628e+00
33	1.478905777e+00	-6.964915539e-01	5.308172285e+00	8.901622866e-01	-5.045600082e+00	-6.392884282e+00
34	1.008720626e+00	-1.062542298e+00	5.165121141e+00	9.284006137e-01	-6.813804597e+00	-6.130009610e+00
35	2.283516466e+00	-5.553121768e-01	4.717646939e+00	1.201182030e+00	-1.465553365e+00	-7.818162423e+00
36	1.481560894e+00	-6.820228240e-01	4.603166680e+00	1.534953868e+00	-3.080041909e+00	-6.386841799e+00
37	1.025699854e+00	-6.496501988e-01	4.786298159e+00	1.577645036e+00	-4.253434111e+00	-5.793805677e+00
38	5.432828590e-01	-5.751195407e-02	4.388162801e+00	1.454317937e+00	-6.543616101e+00	-5.205984836e+00
39	5.029847890e-01	-5.917128689e-01	4.784075779e+00	1.212563704e+00	-4.834551645e+00	-5.358311800e+00
40	9.542997210e-01	-4.437072219e-01	4.638199245e+00	1.236135002e+00	-2.782747420e+00	-5.610534919e+00
41	1.058049479e+00	-6.940276987e-01	4.411044301e+00	8.535537021e-01	-5.255758837e+00	-5.857324465e+00
42	1.018159895e+00	-4.497235473e-01	4.681957444e+00	1.471392396e+00	-2.786252397e+00	-5.676203312e+00
43	-1.051724484e-01	-8.733298619e-02	4.844195318e+00	1.046107952e+00	-6.039636527e+00	-5.066097038e+00
44	2.659864853e-01	-4.638145661e-01	4.517490408e+00	9.561848916e-01	-5.786252326e+00	-5.199689272e+00
45	7.295684378e-01	-5.353384493e-01	4.107250833e+00	1.002270871e+00	-6.748297086e+00	-5.466181572e+00
46	6.379706603e-01	-3.381802355e-01	4.656107408e+00	1.506450377e+00	-3.508586339e+00	-5.317439109e+00
47	2.251049774e+00	-7.385229802e-01	4.116280111e+00	8.246847276e-01	-5.468741771e+00	-7.863073529e+00
48	1.608213071e+00	-3.945377826e-01	4.747483105e+00	9.342467446e-01	-2.975686159e+00	-6.427757563e+00
49	5.898149697e-01	-3.382748338e-01	4.798258625e+00	1.060947362e+00	-3.628006452e+00	-5.287908672e+00
0	5.591637050e-01	-6.748572828e-01	4.391470569e+00	1.319077912e+00	-6.201224534e+00	-5.440801092e+00
1	7.458502664e-01	-2.768681408e-01	4.816707082e+00	8.565586728e-01	-4.335375997e+00	-5.373227185e+00
2	3.186225147e-01	-1.241699855e-01	5.188922521e+00	9.348228099e-01	-6.703624769e+00	-5.115222137e+00
3	2.094613095e+00	-6.382259836e-01	4.289883796e+00	1.748845171e+00	-3.889877002e+00	-7.454121103e+00
4	4.127192312e-01	-3.383411061e-01	4.736195601e+00	1.397769654e+00	-3.915875412e+00	-5.199158825e+00
5	1.060850866e+00	-3.561900726e-01	4.389385145e+00	1.405805082e+00	-3.238060247e+00	-5.682890855e+00
6	1.670715765e+00	-8.496020554e-01	4.935234618e+00	1.381563586e+00	-3.280568978e+00	-6.813310302e+00
7	1.009053774e+00	-2.729762757e-01	4.707656724e+00	1.491708407e+00	-2.955813396e+00	-5.603105674e+00
8	3.075468356e-01	-4.305773931e-01	4.766797487e+00	8.006295824e-01	-5.791486087e+00	-5.196743865e+00
9	2.811647866e+00	-1.007170524e+00	5.560029152e+00	1.121183996e+00	-5.591487216e+00	-9.516630984e+00
10	1.392123540e+00	-1.522965286e+00	5.452994653e+00	8.447974097e-01	-1.035164119e+01	-7.185468498e+00
11	2.239927795e+00	-1.168785691e+00	4.267698591e+00	1.026961500e+00	-4.925439458e+00	-8.248421151e+00
12	1.638374298e+00	-5.968351559e-01	4.684129630e+00	1.200737146e+00	-1.928235614e+00	-6.576994163e+00
13	9.145815939e-01	-4.702057600e-01	4.966929384e+00	7.666461010e-01	-4.747502792e+00	-5.585529366e+00
14	2.801906393e+00	-1.458159898e+00	4.816174722e+00	8.629257633e-01	-3.945676884e+00	-1.004520775e+01
15	7.019037765e-01	-5.662359454e-01	4.652492530e+00	1.152399280e+00	-4.101369493e+00	-5.463398920e+00
16	1.165934120e+00	-6.442021473e-01	4.877807852e+00	9.260678688e-01	-3.727385156e+00	-5.943952281e+00
17	1.600832769e+00	-7.579073334e-01	4.998634547e+00	1.089600167e+00	-3.058355421e+00	-6.625297432e+00
18	1.110516693e+00	-4.248495723e-01	5.162039031e+00	1.260237253e+00	-3.475104388e+00	-5.763625134e+00
19	2.550915572e-01	-2.134257977e-01	4.813741402e+00	1.836941703e+00	-6.008580254e+00	-5.112064028e+00
20	5.055638955e-01	-1.476150161e-01	4.662276612e+00	1.202336234e+00	-4.250685752e+00	-5.195445414e+00
21	1.347051739e+00	-2.756526327e-01	4.198486492e+00	1.314577880e+00	-4.591363690e+00	-6.002019272e+00
22	1.415210040e+00	-4.850736687e-01	4.671078325e+00	1.525751450e+00	-2.261173053e+00	-6.175810852e+00
23	1.015699619e+00	-3.317428288e-01	4.299592297e+00	1.147030909e+00	-3.933916051e+00	-5.627602401e+00
24	5.997339133e-01	-3.005254657e-01	4.847956179e+00	1.733809236e+00	-4.513183859e+00	-5.281751052e+00
25	7.725493712e-01	-1.990029023e-01	4.612769079e+00	1.036255115e+00	-4.105742887e+00	-5.374970234e+00
26	6.544768377e-01	-5.328012279e-01	4.776130838e+00	1.948706362e+00	-7.072171325e+00	-5.412861431e+00
27	1.250529691e+00	-4.452132663e-01	4.719523403e+00	1.302093107e+00	-2.126322020e+00	-5.937772572e+00
28	1.091573360e+00	-2.569428666e-01	4.636121908e+00	1.597590391e+00	-3.418515334e+00	-5.685528910e+00
29	-1.091599632e-03	-4.786791179e-01	5.336773458e+00	1.404083050e+00	-8.470286311e+00	-5.171320336e+00
30	-1.013414800e-01	-1.433689907e-03	4.414823598e+00	1.787989267e+00	-8.676002309e+00	-5.061888967e+00
31	1.155062072e+00	-6.071587225e-01	4.179605157e+00	8.052805223e-01	-6.298437010e+00	-5.908157943e+00
32	1.303079920e-01	-6.369845376e-01	5.031571295e+00	1.510497126e+00	-7.986835664e+00	-5.268117628e+00
33	1.478905777e+00	-6.964915539e-01	5.308172285e+00	8.901622866e-01	-5.045600082e+00	-6.392884282e+00
34	1.008720626e+00	-1.062542298e+00	5.165121141e+00	9.284006137e-01	-6.813804597e+00	-6.130009610e+00
35	2.283516466e+00	-5.553121768e-01	4.717646939e+00	1.201182030e+00	-1.465553365e+00	-7.818162423e+00
36	1.481560894e+00	-6.820228240e-01	4.603166680e+00	1.534953868e+00	-3.080041909e+00	-6.386841799e+00
37	6.069175248e-01	-6.274900878e-01	4.857225223e+00	1.502850283e+00	-5.407387175e+00	-5.437799237e+00
38	6.494230136e-01	-9.983776271e-02	4.371264903e+00	1.415185333e+00	-5.758436443e+00	-5.272611806e+00
